B,den,N,Band,System([band density])
2.9473684210526314,1302299484888528.8,1,1,3.782000e+14 1.950000e+15 1.815000e+15 1.815000e+15
1.4736842105263157,1305898079241031.2,2,1,3.782000e+14 1.950000e+15 1.815000e+15 1.815000e+15
2.2105263157894735,1343595152730250.2,0,0,3.748000e+14 1.950000e+15 1.840000e+15 1.840000e+15
4.052631578947368,1340374361894593.2,0,0,3.748000e+14 1.950000e+15 1.840000e+15 1.840000e+15
2.5789473684210527,1338983007256468.0,1,1,3.748000e+14 1.950000e+15 1.840000e+15 1.840000e+15
2.9473684210526314,1357511742337762.8,1,1,3.748000e+14 1.950000e+15 1.840000e+15 1.840000e+15
4.789473684210526,1398848711151026.0,0,0,3.714000e+14 1.950000e+15 1.860000e+15 1.860000e+15
2.2105263157894735,1393855214110968.8,1,1,3.714000e+14 1.950000e+15 1.860000e+15 1.860000e+15
2.9473684210526314,1405713046049970.8,1,1,3.714000e+14 1.950000e+15 1.860000e+15 1.860000e+15
2.5789473684210527,1458494064136887.8,0,0,3.680000e+14 1.950000e+15 1.880000e+15 1.880000e+15
1.8421052631578947,1450353617685179.2,1,1,3.680000e+14 1.950000e+15 1.880000e+15 1.880000e+15
2.9473684210526314,1456280654175514.0,1,1,3.680000e+14 1.950000e+15 1.880000e+15 1.880000e+15
1.8421052631578947,1477512126365363.2,0,0,3.646000e+14 1.950000e+15 1.900000e+15 1.900000e+15
3.31578947368421,1478992600324399.8,1,1,3.646000e+14 1.950000e+15 1.900000e+15 1.900000e+15
1.4736842105263157,1579567398576556.0,0,0,3.578000e+14 1.950000e+15 1.945000e+15 1.945000e+15
1.4736842105263157,1594983549327067.5,1,1,3.578000e+14 1.950000e+15 1.945000e+15 1.945000e+15
2.9473684210526314,1642444426244724.8,1,1,3.544000e+14 1.950000e+15 1.965000e+15 1.965000e+15
2.9473684210526314,1669627490570751.8,1,1,3.510000e+14 1.950000e+15 1.985000e+15 1.985000e+15
5.526315789473684,1720763604963535.2,1,1,3.476000e+14 1.950000e+15 2.005000e+15 2.005000e+15
3.6842105263157894,1755688574733468.2,0,0,3.442000e+14 1.950000e+15 2.025000e+15 2.025000e+15
3.31578947368421,1764285480105226.8,1,1,3.442000e+14 1.950000e+15 2.025000e+15 2.025000e+15
5.157894736842105,1807532205122793.8,0,0,3.408000e+14 1.950000e+15 2.050000e+15 2.050000e+15
3.31578947368421,1803849145883319.2,1,1,3.408000e+14 1.950000e+15 2.050000e+15 2.050000e+15
1.8421052631578947,1842111621399554.2,0,0,3.374000e+14 1.950000e+15 2.070000e+15 2.070000e+15
3.31578947368421,1839592157727615.2,1,1,3.374000e+14 1.950000e+15 2.070000e+15 2.070000e+15
1.8421052631578947,1886717891028422.2,0,0,3.340000e+14 1.950000e+15 2.090000e+15 2.090000e+15
2.9473684210526314,1891441886895686.0,0,0,3.340000e+14 1.950000e+15 2.090000e+15 2.090000e+15
1.4736842105263157,1883677050726291.8,0,1,3.340000e+14 1.950000e+15 2.090000e+15 2.090000e+15
2.2105263157894735,1910693140851075.5,1,1,3.340000e+14 1.950000e+15 2.090000e+15 2.090000e+15
3.31578947368421,1879625675765106.0,1,1,3.340000e+14 1.950000e+15 2.090000e+15 2.090000e+15
3.31578947368421,1923472446878383.5,1,1,3.306000e+14 1.950000e+15 2.110000e+15 2.110000e+15
5.894736842105263,1933953879569011.8,1,1,3.306000e+14 1.950000e+15 2.110000e+15 2.110000e+15
2.2105263157894735,1975620240344751.0,0,0,3.272000e+14 1.950000e+15 2.130000e+15 2.130000e+15
3.31578947368421,1969777522224610.5,1,1,3.272000e+14 1.950000e+15 2.130000e+15 2.130000e+15
3.6842105263157894,1985569571974975.8,1,1,3.272000e+14 1.950000e+15 2.130000e+15 2.130000e+15
2.5789473684210527,2050146371149677.0,0,0,3.238000e+14 1.950000e+15 2.155000e+15 2.155000e+15
3.31578947368421,2028080775379062.5,1,1,3.238000e+14 1.950000e+15 2.155000e+15 2.155000e+15
3.6842105263157894,2050204422483125.0,1,1,3.238000e+14 1.950000e+15 2.155000e+15 2.155000e+15
3.31578947368421,2072627030939271.5,1,1,3.204000e+14 1.950000e+15 2.175000e+15 2.175000e+15
3.6842105263157894,2089619582128337.2,1,1,3.204000e+14 1.950000e+15 2.175000e+15 2.175000e+15
6.263157894736842,2078512490066600.8,1,1,3.204000e+14 1.950000e+15 2.175000e+15 2.175000e+15
2.2105263157894735,2094144356436325.5,4,2,3.204000e+14 1.950000e+15 2.175000e+15 2.175000e+15
2.2105263157894735,2094144356436325.5,4,3,3.204000e+14 1.950000e+15 2.175000e+15 2.175000e+15
5.526315789473684,2129482553559981.0,0,0,3.170000e+14 1.950000e+15 2.195000e+15 2.195000e+15
3.31578947368421,2113226307592668.2,1,1,3.170000e+14 1.950000e+15 2.195000e+15 2.195000e+15
3.6842105263157894,2120684220033558.0,1,1,3.170000e+14 1.950000e+15 2.195000e+15 2.195000e+15
6.63157894736842,2192533513127333.5,1,1,3.102000e+14 1.950000e+15 2.235000e+15 2.235000e+15
4.052631578947368,2260118325284122.0,0,0,3.068000e+14 1.950000e+15 2.260000e+15 2.260000e+15
7.0,2307990165267699.0,1,1,3.034000e+14 1.950000e+15 2.280000e+15 2.280000e+15
5.894736842105263,2358475778702224.5,0,0,3.000000e+14 1.950000e+15 2.300000e+15 2.300000e+15
